Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age_years,total_kids,total_amt_spent,total_num_purchases,tenure_in_days,education_level,living_status,has_kids,family_size
38872.0,93,23,3,21,3,19,22,2,3,0,3,8.0,0,0,0,0,0,0,0,34.0,1,91.0,8.0,3196,0,1,1,3
51148.0,38,235,6,45,8,9,12,4,5,1,6,6.0,0,0,0,0,0,0,0,49.0,2,315.0,16.0,3297,0,1,1,4
31353.0,24,10,0,10,3,1,7,2,1,1,2,8.0,0,0,0,0,0,0,0,45.0,2,31.0,6.0,2983,0,1,1,4
69661.0,80,656,16,106,32,16,8,1,7,3,12,3.0,0,0,0,0,0,0,0,42.0,0,834.0,23.0,2848,0,1,0,2
80067.0,82,519,17,813,27,173,51,1,4,6,6,2.0,0,0,1,0,0,0,0,68.0,0,1600.0,17.0,3084,0,1,0,2
86718.0,20,344,189,482,50,33,172,1,5,6,5,2.0,0,0,0,0,0,0,0,68.0,0,1270.0,17.0,3329,0,1,0,2
46854.0,81,96,1,79,7,1,79,6,5,1,3,8.0,1,0,0,0,0,0,1,49.0,2,263.0,15.0,2891,0,0,1,3
69142.0,50,448,4,34,6,4,39,3,8,1,7,5.0,0,1,0,0,0,0,0,70.0,1,535.0,19.0,2801,0,0,1,2
75922.0,60,265,138,553,224,23,92,1,4,4,9,1.0,0,0,0,0,0,0,0,54.0,0,1295.0,18.0,3091,0,0,0,1
63693.0,63,587,43,337,42,87,54,3,11,6,9,6.0,0,0,0,0,0,0,0,44.0,1,1150.0,29.0,3059,0,0,1,2
102160.0,54,763,29,138,76,176,58,0,7,9,10,4.0,0,1,1,1,0,0,1,45.0,0,1240.0,26.0,3670,0,1,0,2
40637.0,72,22,0,13,0,0,3,2,1,0,3,7.0,0,0,0,0,0,0,0,57.0,2,38.0,6.0,3148,0,0,1,3
18890.0,5,6,4,1,7,2,15,1,0,1,2,6.0,1,0,0,0,0,0,1,38.0,0,35.0,4.0,3427,0,0,0,1
29604.0,88,7,6,13,7,6,14,1,1,0,3,9.0,1,0,0,0,0,0,0,34.0,1,53.0,5.0,3122,0,1,1,3
48721.0,50,81,18,113,47,13,21,6,4,2,5,6.0,0,0,0,0,0,0,0,59.0,2,293.0,17.0,3213,0,0,1,3
44794.0,99,54,0,7,0,0,4,1,2,0,3,6.0,0,0,0,0,0,0,0,56.0,1,65.0,6.0,2763,0,1,1,3
64497.0,17,1170,48,320,42,32,192,5,11,4,9,8.0,1,0,0,0,0,0,1,68.0,1,1804.0,29.0,3429,0,0,1,2
46097.0,11,72,24,68,65,4,8,5,3,1,6,4.0,0,0,0,0,0,0,0,66.0,1,241.0,15.0,3256,0,1,1,3
77972.0,18,613,22,319,33,102,12,1,4,6,9,1.0,0,0,0,0,0,0,0,68.0,0,1101.0,20.0,2904,0,1,0,2
44377.0,70,224,0,30,0,0,10,8,5,1,5,8.0,0,0,0,0,0,0,0,54.0,2,264.0,19.0,3581,0,1,1,4
46014.0,21,410,0,59,19,9,44,10,7,1,8,7.0,0,0,0,0,0,0,0,48.0,2,541.0,26.0,3325,0,1,1,4
70951.0,66,239,10,554,254,87,54,1,3,4,9,1.0,0,0,0,0,0,0,0,37.0,0,1198.0,17.0,3251,0,1,0,2
41443.0,79,171,7,171,25,19,89,6,8,1,5,8.0,0,0,0,0,0,0,0,45.0,1,482.0,20.0,2977,0,1,1,3
52195.0,2,12,0,4,0,0,1,1,1,0,2,8.0,0,0,0,0,0,0,0,44.0,3,17.0,4.0,2642,1,0,1,4
83790.0,81,1076,16,417,42,48,16,1,8,10,6,3.0,0,1,1,0,0,0,0,74.0,0,1615.0,25.0,3027,0,1,0,2
44551.0,24,182,4,33,0,0,66,2,4,1,5,7.0,0,0,0,0,0,0,0,68.0,1,285.0,12.0,3103,0,0,1,2
69508.0,48,824,32,162,42,32,43,2,11,4,11,6.0,0,0,0,0,0,0,0,42.0,1,1135.0,28.0,3393,0,1,1,3
45204.0,93,30,11,25,29,1,18,1,1,1,4,3.0,0,0,0,0,0,0,0,34.0,1,114.0,7.0,2673,1,1,1,3
72460.0,56,377,10,540,80,30,10,1,3,5,7,1.0,0,0,0,0,0,0,0,53.0,0,1047.0,16.0,3028,0,1,0,2
77622.0,3,520,7,154,19,0,14,2,6,3,11,3.0,0,0,0,0,0,0,0,52.0,2,714.0,22.0,2877,0,1,1,4
30732.0,44,155,1,25,0,1,3,4,4,1,4,8.0,0,0,0,0,0,0,0,42.0,1,185.0,13.0,3225,0,1,1,3
63887.0,38,897,23,207,15,11,92,5,9,6,12,6.0,0,0,0,0,0,0,0,60.0,1,1245.0,32.0,3490,0,0,1,2
42011.0,46,131,0,16,2,1,39,4,3,1,4,8.0,0,0,0,0,0,0,0,44.0,1,189.0,12.0,3261,0,1,1,3
51369.0,84,297,7,79,0,11,182,2,8,2,4,8.0,0,0,0,0,0,0,0,46.0,1,576.0,16.0,3413,0,1,1,3
51537.0,27,787,20,204,0,0,92,3,2,2,11,8.0,0,0,0,0,0,0,0,70.0,1,1103.0,18.0,3456,0,0,1,2
79930.0,72,792,86,740,67,51,17,1,3,5,8,2.0,0,0,0,0,0,0,0,50.0,0,1753.0,17.0,3491,0,1,0,2
34320.0,66,4,1,9,3,0,0,1,1,0,2,8.0,0,0,0,0,0,0,0,36.0,1,17.0,4.0,2934,0,1,1,3
37070.0,30,231,7,137,4,15,39,9,5,1,8,7.0,0,0,0,0,0,0,1,56.0,2,433.0,23.0,3267,0,0,1,3
81975.0,2,983,76,184,180,138,27,1,6,3,4,7.0,0,0,1,0,0,0,0,60.0,1,1588.0,14.0,3225,1,0,1,2
38590.0,65,3,1,8,4,3,3,1,1,0,2,8.0,0,0,0,0,0,0,0,51.0,1,22.0,4.0,3211,0,1,1,3
15033.0,37,0,4,5,6,0,4,1,1,0,3,3.0,0,0,0,0,0,0,0,71.0,0,19.0,5.0,2875,0,0,0,1
62745.0,89,562,21,464,28,10,32,3,7,8,11,5.0,0,0,0,0,0,0,0,57.0,1,1117.0,29.0,3264,0,1,1,3
22212.0,49,5,9,20,6,8,21,2,2,0,4,6.0,0,0,0,0,0,0,0,47.0,1,69.0,8.0,3091,1,1,1,3
23661.0,46,18,0,4,0,0,1,1,1,0,3,7.0,0,0,0,0,0,0,0,40.0,1,23.0,5.0,3244,0,1,1,3
79761.0,32,415,5,124,15,35,11,1,5,2,11,3.0,0,0,0,0,0,0,0,64.0,1,605.0,19.0,3246,0,0,1,2
7500.0,54,5,3,10,12,7,20,4,3,1,3,7.0,0,0,0,0,0,0,0,49.0,1,57.0,11.0,2986,0,0,1,2
60182.0,23,8,0,5,7,0,2,1,1,0,2,4.0,0,0,0,0,0,0,0,52.0,1,22.0,4.0,2844,1,0,1,2
73455.0,98,901,61,757,186,163,20,1,6,5,10,3.0,0,1,0,0,0,0,0,54.0,0,2088.0,22.0,3045,0,0,0,1
64961.0,97,382,114,276,75,124,38,2,6,4,4,3.0,0,0,0,0,0,0,0,64.0,1,1009.0,16.0,3354,0,1,1,3
22804.0,75,14,1,7,2,1,1,1,2,0,2,9.0,0,0,0,0,0,0,0,51.0,1,26.0,5.0,3134,0,0,1,2
73687.0,8,559,153,503,218,13,181,1,3,9,9,2.0,0,0,0,1,0,0,1,32.0,0,1627.0,22.0,3014,0,1,0,2
61074.0,37,789,0,133,0,28,152,7,11,5,8,7.0,0,0,0,0,0,0,0,64.0,1,1102.0,31.0,3482,0,1,1,3
31686.0,31,11,0,5,0,0,1,2,1,0,3,6.0,0,0,0,0,0,0,0,58.0,2,17.0,6.0,2855,0,1,1,4
80134.0,40,1218,16,272,104,0,80,2,5,3,6,6.0,0,1,1,1,0,0,1,50.0,1,1690.0,16.0,3206,0,1,1,3
75027.0,74,925,64,179,133,12,77,2,9,4,6,5.0,0,0,0,0,0,0,0,69.0,1,1390.0,21.0,3102,0,1,1,3
67546.0,90,864,134,768,150,38,172,1,4,10,5,3.0,0,0,0,0,0,0,0,34.0,0,2126.0,20.0,3468,0,1,0,2
65176.0,57,960,28,183,220,70,70,4,9,6,6,6.0,0,0,0,0,0,0,0,53.0,1,1531.0,25.0,3409,0,1,1,3
31160.0,59,16,3,25,6,1,13,2,2,0,3,8.0,0,0,0,0,0,0,0,47.0,1,64.0,7.0,3087,0,0,1,2
29938.0,52,3,3,7,0,2,11,2,1,0,3,6.0,0,0,0,0,0,0,0,37.0,1,26.0,6.0,3046,0,0,1,2
102692.0,5,168,148,444,32,172,148,1,6,9,13,2.0,0,1,1,1,1,0,1,48.0,0,1112.0,29.0,3222,0,0,0,1
26490.0,92,45,47,52,21,20,25,2,3,1,5,6.0,0,0,0,0,0,0,0,64.0,0,210.0,11.0,3446,1,1,0,2
75702.0,77,650,28,353,45,42,30,5,4,6,11,8.0,0,0,0,0,0,0,0,55.0,2,1148.0,26.0,3470,0,1,1,4
30899.0,35,24,0,8,0,0,1,2,1,0,3,6.0,0,0,0,0,0,0,0,48.0,1,33.0,6.0,3425,0,0,1,2
63342.0,48,918,21,118,13,10,21,3,8,3,5,6.0,0,1,0,0,0,0,0,61.0,1,1101.0,19.0,3422,0,1,1,3
45989.0,97,138,33,87,28,24,12,4,3,2,7,3.0,0,0,0,0,0,0,0,58.0,1,322.0,16.0,3416,0,0,1,2
18701.0,95,12,4,2,10,6,10,4,2,0,4,5.0,0,0,0,0,0,0,0,58.0,2,44.0,10.0,3250,0,0,1,3
40737.0,24,11,0,4,0,0,2,1,1,0,2,8.0,0,0,0,0,0,0,0,65.0,3,17.0,4.0,3122,0,0,1,4
15287.0,60,1,2,8,4,3,13,2,1,1,2,7.0,1,0,0,0,0,0,1,43.0,1,31.0,6.0,3428,0,0,1,2
69674.0,46,554,41,215,11,0,24,3,10,2,10,5.0,0,0,0,0,0,0,0,54.0,2,845.0,25.0,3204,0,0,1,3
44159.0,85,167,2,62,24,13,7,4,4,1,6,5.0,0,0,0,0,0,0,0,52.0,1,275.0,15.0,2813,0,1,1,3
37717.0,31,9,0,6,4,1,5,1,1,0,2,9.0,0,0,0,0,0,0,0,44.0,1,25.0,4.0,3384,0,1,1,3
43776.0,9,177,2,71,3,2,20,6,5,2,4,8.0,0,0,0,0,0,0,1,70.0,2,275.0,17.0,3285,0,1,1,4
38179.0,30,38,4,22,4,2,20,4,3,1,3,7.0,0,0,0,0,0,0,0,56.0,2,90.0,11.0,3273,0,1,1,4
80124.0,47,483,84,398,205,84,241,1,3,7,8,1.0,1,0,0,0,0,0,0,59.0,0,1495.0,19.0,2804,0,1,0,2
38097.0,70,77,2,35,0,1,69,4,3,2,2,7.0,1,0,0,0,0,0,1,52.0,2,184.0,11.0,3423,0,1,1,4
72940.0,13,182,74,298,162,149,116,1,3,3,6,1.0,0,0,0,0,0,0,0,52.0,0,981.0,13.0,3176,0,1,0,2
22070.0,11,10,7,19,8,2,21,2,2,2,2,6.0,0,0,0,0,0,0,0,52.0,1,67.0,8.0,3246,0,1,1,3
69267.0,31,778,44,499,95,73,146,2,3,4,5,7.0,0,0,0,0,0,0,1,69.0,0,1635.0,14.0,3446,0,0,0,1
31788.0,15,16,7,23,0,8,6,3,3,0,4,5.0,0,0,0,0,0,1,0,39.0,1,60.0,10.0,2902,0,0,1,2
61905.0,2,167,0,43,6,2,13,2,4,2,4,5.0,0,0,0,0,0,0,0,47.0,1,231.0,12.0,2889,0,1,1,3
29315.0,55,13,2,14,8,7,4,4,2,0,4,6.0,0,0,0,0,0,0,0,62.0,2,48.0,10.0,2826,0,1,1,4
33378.0,38,33,6,40,3,7,10,3,2,0,4,7.0,0,0,0,0,0,0,0,59.0,2,99.0,9.0,3193,0,0,1,3
66313.0,86,625,7,99,10,22,7,2,6,3,12,4.0,0,0,0,0,0,0,0,59.0,1,770.0,23.0,3087,0,1,1,3
60714.0,56,216,162,224,101,92,162,2,7,4,10,5.0,0,0,0,0,0,0,1,66.0,0,957.0,23.0,3329,0,0,0,1
77882.0,29,68,129,396,188,22,15,1,3,3,5,1.0,0,0,0,0,0,0,0,41.0,0,818.0,12.0,2861,0,1,0,2
69867.0,30,196,0,512,33,130,54,1,3,5,8,1.0,0,0,0,1,0,0,1,36.0,0,925.0,17.0,3311,0,0,0,1
63841.0,64,635,15,100,20,7,131,1,9,3,9,6.0,0,0,0,0,0,0,0,54.0,1,908.0,22.0,3235,0,0,1,2
24480.0,46,4,19,9,28,25,17,3,3,0,4,7.0,0,0,0,0,0,0,0,41.0,1,102.0,10.0,3040,1,1,1,3
51369.0,84,297,7,79,0,11,182,2,8,2,4,8.0,0,0,0,0,0,0,0,46.0,1,576.0,16.0,3413,0,1,1,3
37760.0,20,84,5,38,150,12,28,2,4,1,6,7.0,0,0,0,0,0,0,0,76.0,0,317.0,13.0,3468,0,1,0,2
65640.0,74,204,7,149,20,15,66,1,5,1,8,2.0,0,0,0,0,0,0,0,48.0,1,461.0,15.0,2978,0,1,1,3
44319.0,18,26,0,8,0,0,3,2,2,0,3,5.0,0,0,0,0,0,0,0,47.0,2,37.0,7.0,2874,0,1,1,4
30631.0,75,15,6,20,4,5,20,1,3,1,2,7.0,0,0,0,0,0,0,0,48.0,1,70.0,7.0,3005,0,1,1,3
75278.0,17,304,98,230,150,74,74,1,6,3,13,3.0,0,0,0,0,0,0,0,70.0,0,930.0,23.0,3317,0,1,0,2
50898.0,88,285,28,242,55,114,135,13,6,2,12,5.0,0,0,0,0,0,0,0,66.0,2,859.0,33.0,3133,0,1,1,4
79946.0,19,395,183,565,166,141,28,1,5,11,5,3.0,0,0,0,0,0,0,0,56.0,0,1478.0,22.0,2642,0,0,0,1
35416.0,62,248,3,81,4,3,51,3,7,1,5,8.0,0,0,0,0,0,0,0,73.0,0,390.0,16.0,3182,0,0,0,1
32414.0,11,20,6,5,0,9,12,1,1,0,3,7.0,1,0,0,0,0,0,0,38.0,0,52.0,5.0,3249,1,1,0,2
38361.0,74,39,0,56,20,8,14,3,3,1,3,7.0,0,0,0,0,0,0,0,53.0,1,137.0,10.0,2985,0,1,1,3
82497.0,32,777,129,573,216,21,203,1,2,7,9,4.0,0,0,1,0,0,0,0,42.0,0,1919.0,19.0,3407,0,1,0,2
16626.0,76,8,3,22,21,1,13,3,3,0,3,9.0,0,0,0,0,0,0,0,51.0,2,68.0,9.0,2966,0,1,1,4
29672.0,6,9,1,3,0,4,8,1,0,0,3,6.0,0,0,0,0,0,0,0,57.0,2,25.0,4.0,3009,0,1,1,4
55951.0,62,1241,0,80,0,13,40,3,3,6,11,8.0,0,1,0,0,1,0,0,70.0,1,1374.0,23.0,3476,0,1,1,3
35388.0,20,6,4,7,4,3,8,1,1,0,3,7.0,0,0,0,0,0,0,0,34.0,1,32.0,5.0,3162,1,0,1,2
42386.0,43,65,4,16,0,4,11,1,3,0,3,8.0,0,0,0,0,0,0,0,36.0,1,100.0,7.0,3333,0,1,1,3
68627.0,45,395,15,263,60,54,38,1,2,3,6,1.0,0,0,0,0,0,0,0,40.0,0,825.0,12.0,3011,0,0,0,1
57912.0,34,801,0,80,0,0,35,5,8,3,12,5.0,0,1,0,0,0,0,0,57.0,1,916.0,28.0,2905,0,0,1,2
35246.0,53,36,0,12,2,2,10,4,3,1,3,5.0,0,0,0,0,0,0,0,64.0,2,62.0,11.0,2875,0,0,1,3
58821.0,44,513,14,154,19,0,28,1,9,2,9,6.0,0,0,0,0,0,0,0,66.0,1,728.0,21.0,3002,1,1,1,3
46377.0,89,37,0,46,4,3,0,1,2,1,3,4.0,0,0,0,0,0,0,0,44.0,1,90.0,7.0,2978,0,1,1,3
39747.0,43,80,15,93,20,13,52,3,5,1,4,8.0,0,0,0,0,0,0,0,34.0,1,273.0,13.0,2878,0,0,1,2
23976.0,68,14,1,21,2,3,25,3,3,1,3,7.0,0,0,0,0,0,0,0,38.0,1,66.0,10.0,2985,0,1,1,3
80950.0,44,525,147,112,219,147,63,1,6,7,9,2.0,0,0,0,1,0,0,0,61.0,0,1213.0,23.0,3259,0,1,0,2
27038.0,64,1,26,25,17,23,15,1,3,0,3,9.0,0,0,0,0,0,0,1,56.0,0,107.0,7.0,3450,0,0,0,1
77457.0,85,675,11,400,15,45,11,1,2,5,10,1.0,0,0,1,0,0,0,0,75.0,0,1157.0,18.0,2858,0,0,0,1
64100.0,93,509,0,27,0,0,10,1,8,3,6,7.0,0,1,0,0,0,0,0,58.0,1,546.0,18.0,3064,0,1,1,3
42670.0,12,154,2,46,20,4,15,1,4,2,4,4.0,0,0,0,0,0,0,0,30.0,0,241.0,11.0,3229,0,1,0,2
12571.0,86,3,5,14,2,12,17,4,3,1,3,6.0,0,0,0,0,0,0,0,46.0,1,53.0,11.0,2963,0,0,1,2
22574.0,28,25,0,8,2,0,2,2,2,0,3,7.0,0,0,0,0,0,0,0,55.0,3,37.0,7.0,3045,0,1,1,5
51381.5,69,861,138,461,60,30,61,1,6,5,12,3.0,0,1,0,1,0,0,0,33.0,0,1611.0,24.0,3281,0,1,0,2
70893.0,42,768,44,561,77,44,14,1,6,6,10,3.0,0,0,0,0,0,0,0,46.0,0,1508.0,23.0,3193,0,0,0,1
54198.0,13,185,0,28,3,2,17,6,3,1,6,4.0,0,0,0,0,0,0,0,56.0,2,235.0,16.0,2995,0,1,1,4
28839.0,86,24,0,7,0,0,1,2,2,0,3,5.0,0,0,0,0,0,0,0,66.0,2,32.0,7.0,2674,0,1,1,4
40321.0,59,44,4,21,6,0,27,2,3,0,3,7.0,0,0,0,0,0,0,0,50.0,2,102.0,8.0,3136,0,1,1,4
66503.0,30,91,64,128,65,3,50,2,4,3,6,3.0,0,0,0,0,0,0,0,37.0,1,401.0,15.0,3485,0,0,1,2
30833.0,33,11,0,7,3,1,6,2,1,0,3,5.0,0,0,0,0,0,0,0,71.0,2,28.0,6.0,3149,0,1,1,4
51381.5,67,738,20,172,52,50,20,6,2,3,10,7.0,0,1,0,1,0,0,0,52.0,3,1052.0,21.0,3111,0,0,1,4
64795.0,23,412,5,119,38,29,77,3,3,3,12,2.0,0,0,0,0,0,0,0,51.0,1,680.0,21.0,3329,0,1,1,3
34421.0,81,3,3,7,6,2,9,1,1,0,2,7.0,0,0,0,0,0,0,0,48.0,1,30.0,4.0,3339,0,1,1,3
47025.0,6,16,0,3,0,0,1,1,1,0,2,7.0,0,0,0,0,0,0,0,57.0,2,20.0,4.0,2736,0,0,1,3
64325.0,41,731,60,353,78,12,73,5,10,3,5,7.0,0,0,0,0,0,0,0,61.0,1,1307.0,23.0,3163,0,0,1,2
40464.0,78,424,17,118,7,23,41,6,8,2,8,8.0,0,0,0,0,0,0,0,69.0,1,630.0,24.0,3041,0,0,1,2
62187.0,49,792,0,275,45,45,126,1,4,8,5,3.0,0,0,0,0,0,0,0,65.0,0,1283.0,18.0,3219,0,1,0,2
14849.0,39,21,2,28,3,2,9,3,2,0,4,8.0,0,0,0,0,0,0,0,46.0,1,65.0,9.0,3308,0,0,1,2
27255.0,3,22,1,11,0,1,2,1,1,0,3,7.0,0,0,0,0,0,0,0,38.0,1,37.0,5.0,3154,0,1,1,3
54432.0,37,33,0,5,0,0,0,1,1,0,3,4.0,0,0,0,0,0,0,0,72.0,3,38.0,5.0,3098,0,1,1,5
29999.0,22,68,7,59,10,5,11,4,3,1,4,8.0,0,0,0,0,0,0,0,36.0,1,160.0,12.0,3302,0,0,1,2
24072.0,79,9,1,6,3,0,4,1,1,0,2,8.0,0,0,0,0,0,0,0,39.0,1,23.0,4.0,3240,0,0,1,2
33996.0,46,40,2,15,8,0,6,1,1,1,3,4.0,0,0,0,0,0,0,0,33.0,0,71.0,6.0,3033,0,0,0,1
66334.0,82,909,11,218,0,0,23,2,9,3,5,5.0,0,0,0,0,0,0,1,66.0,1,1161.0,19.0,3283,0,1,1,3
35178.0,10,23,1,13,2,2,18,1,1,1,2,7.0,1,0,0,0,0,0,1,51.0,1,59.0,5.0,3072,0,1,1,3
22010.0,51,11,2,9,3,0,8,2,2,0,3,8.0,0,0,0,0,0,0,0,39.0,1,33.0,7.0,3165,0,1,1,3
62204.0,38,317,46,247,151,46,139,1,4,5,12,3.0,0,0,0,0,0,0,0,62.0,2,946.0,22.0,3368,0,0,1,3
75693.0,10,797,153,293,72,97,30,1,11,4,6,4.0,0,1,1,1,0,0,1,54.0,0,1442.0,22.0,3548,0,0,0,1
30675.0,14,10,2,16,11,2,21,1,1,0,3,8.0,0,0,0,0,0,0,0,50.0,1,62.0,5.0,3366,0,1,1,3
83003.0,18,856,61,570,40,25,122,1,7,6,8,3.0,0,0,1,0,0,0,1,57.0,0,1674.0,22.0,3284,0,1,0,2
83532.0,36,755,144,562,104,64,224,1,4,6,4,1.0,0,0,1,0,0,0,0,52.0,0,1853.0,15.0,3077,0,1,0,2
68655.0,95,456,19,832,75,118,38,1,4,5,11,3.0,0,0,0,0,0,0,0,34.0,0,1538.0,21.0,3430,0,0,0,1
41411.0,11,37,32,38,11,3,18,1,2,1,4,6.0,0,0,0,0,0,0,0,36.0,0,139.0,8.0,3153,0,0,0,1
55212.0,65,1103,0,45,0,0,34,3,4,2,11,8.0,0,1,0,0,1,0,0,53.0,1,1182.0,20.0,3384,0,1,1,3
59292.0,71,378,14,68,19,14,14,2,3,5,8,3.0,0,0,0,0,0,0,0,72.0,1,507.0,18.0,3182,0,1,1,3
27190.0,13,1,6,7,0,1,3,1,1,0,2,8.0,1,0,0,0,0,0,1,49.0,1,18.0,4.0,3119,1,1,1,3
82623.0,58,204,34,204,172,153,173,1,2,9,4,1.0,0,0,0,0,0,0,0,70.0,0,940.0,16.0,3062,0,0,0,1
44300.0,65,30,0,9,0,0,3,2,1,0,3,6.0,0,0,0,0,0,0,0,57.0,2,42.0,6.0,3172,0,1,1,4
84835.0,0,189,104,379,111,189,218,1,4,4,6,1.0,0,0,0,0,0,0,1,52.0,0,1190.0,15.0,2814,0,0,0,1
30372.0,33,15,0,12,7,3,7,3,2,0,3,7.0,0,0,0,0,0,0,0,51.0,2,44.0,8.0,3352,0,0,1,3
33181.0,90,9,0,3,0,0,4,1,1,0,2,6.0,1,0,0,0,0,0,0,46.0,1,16.0,4.0,2921,0,1,1,3
71113.0,95,495,33,255,11,33,8,4,6,7,9,4.0,0,0,0,0,0,0,0,65.0,1,835.0,26.0,2995,0,1,1,3
71952.0,93,656,80,455,52,107,93,2,8,4,8,4.0,1,0,1,0,0,0,0,36.0,1,1443.0,22.0,3072,0,1,1,3
69759.0,38,452,20,514,13,30,0,3,4,6,5,3.0,0,0,0,0,0,0,1,56.0,0,1029.0,18.0,3045,0,0,0,1
72099.0,18,546,91,410,119,0,22,1,3,4,10,1.0,0,0,0,0,0,0,0,48.0,0,1188.0,18.0,3411,0,1,0,2
60000.0,57,1048,0,217,0,0,12,5,11,3,5,6.0,0,0,0,0,0,0,0,46.0,1,1277.0,24.0,3355,0,0,1,2
38643.0,45,22,2,14,0,1,10,2,2,0,3,7.0,0,0,0,0,0,1,0,44.0,2,49.0,7.0,3013,0,0,1,3
50737.0,61,78,0,11,0,0,10,1,2,0,4,6.0,0,1,0,0,0,0,0,67.0,1,99.0,7.0,3037,0,1,1,3
68462.0,6,561,64,785,84,128,48,1,3,3,8,1.0,0,0,0,0,0,0,0,53.0,0,1670.0,15.0,3365,0,1,0,2
65073.0,65,629,17,177,69,0,8,1,5,3,5,2.0,0,0,0,0,0,1,0,79.0,0,900.0,14.0,3114,0,1,0,2
46681.0,52,269,15,69,15,19,38,2,4,6,4,5.0,0,0,0,0,0,0,0,74.0,2,425.0,16.0,3124,0,1,1,4
78618.0,87,736,163,818,212,163,61,1,4,7,10,2.0,0,1,0,0,0,0,0,65.0,0,2153.0,22.0,3440,0,1,0,2
62187.0,38,512,0,83,0,0,41,3,6,2,10,4.0,0,0,0,0,0,0,0,53.0,1,636.0,21.0,2900,0,0,1,2
28442.0,53,19,3,10,11,8,6,3,2,1,4,4.0,0,0,0,0,0,0,0,44.0,2,57.0,10.0,2926,0,1,1,4
37717.0,31,9,0,6,4,1,5,1,1,0,2,9.0,0,0,0,0,0,0,0,44.0,1,25.0,4.0,3384,0,1,1,3
51479.0,67,247,8,160,6,8,65,7,6,3,6,7.0,0,0,0,0,0,0,0,55.0,2,494.0,22.0,3349,0,1,1,4
54803.0,65,404,0,92,28,27,142,2,6,2,9,4.0,0,0,0,0,0,0,0,53.0,1,693.0,19.0,3478,0,0,1,2
79530.0,64,333,0,815,129,42,29,1,4,10,11,2.0,0,0,0,0,0,0,0,62.0,0,1348.0,26.0,3209,0,1,0,2
31615.0,82,2,3,20,6,11,9,2,2,0,3,7.0,0,0,0,0,0,0,0,46.0,1,51.0,7.0,3271,0,0,1,2
72025.0,27,833,33,549,151,133,233,1,4,3,8,3.0,0,0,0,0,0,0,0,60.0,0,1932.0,16.0,3390,0,1,0,2
52614.0,63,789,0,142,12,9,38,2,2,4,8,8.0,0,0,0,0,0,0,0,47.0,1,990.0,16.0,3700,0,0,1,2
35684.0,66,10,4,7,0,6,3,1,1,0,3,6.0,0,0,0,0,0,0,0,38.0,1,30.0,5.0,2869,1,1,1,3
48178.0,69,159,4,45,6,2,38,6,5,1,4,8.0,0,0,0,0,0,0,0,47.0,2,254.0,16.0,3410,0,1,1,4
29548.0,52,7,1,6,3,1,11,1,1,1,2,4.0,1,0,0,0,0,0,0,52.0,1,29.0,5.0,3105,0,0,1,2
63810.0,45,977,12,253,16,12,101,4,4,3,12,8.0,0,1,0,0,0,0,0,56.0,1,1371.0,23.0,3396,0,0,1,2
38578.0,2,38,4,22,3,3,3,3,3,0,3,8.0,0,0,0,0,0,0,1,50.0,2,73.0,9.0,3173,0,0,1,3
46098.0,86,57,0,27,0,0,36,4,3,2,2,8.0,0,0,0,0,0,0,0,47.0,2,120.0,11.0,3481,0,0,1,3
22585.0,23,3,9,15,13,2,39,1,1,1,2,9.0,1,0,0,0,0,0,1,52.0,0,81.0,5.0,3269,0,0,0,1
30279.0,13,10,4,14,4,4,1,1,1,0,3,8.0,0,0,0,0,0,0,0,33.0,1,37.0,5.0,3347,0,0,1,2
66426.0,14,1043,24,97,32,24,157,2,3,5,10,6.0,0,0,0,0,0,0,0,61.0,1,1377.0,20.0,3305,0,1,1,3
30822.0,92,3,9,13,2,12,12,1,1,0,3,7.0,0,0,0,0,0,0,0,53.0,1,51.0,5.0,3181,0,0,1,2
33581.0,38,11,0,5,0,0,1,1,1,0,2,8.0,0,0,0,0,0,0,0,53.0,2,17.0,4.0,3133,0,1,1,4
19986.0,74,3,6,5,0,2,6,1,0,0,3,7.0,0,0,0,0,0,0,0,37.0,1,22.0,4.0,3028,0,1,1,3
27421.0,14,43,12,96,78,40,55,3,4,1,6,7.0,0,0,0,0,0,0,0,68.0,0,324.0,14.0,3365,0,0,0,1
35688.0,94,73,3,90,12,1,32,7,4,1,4,8.0,0,0,0,0,0,0,0,49.0,3,211.0,16.0,3477,1,1,1,5
36143.0,33,12,0,1,0,0,6,1,0,1,2,3.0,0,0,0,0,0,0,0,41.0,1,19.0,4.0,2892,0,0,1,2
10245.0,32,4,7,7,6,4,13,3,1,2,2,5.0,0,0,0,0,0,0,0,51.0,1,41.0,8.0,3211,0,0,1,2
43795.0,11,314,11,53,4,3,107,3,7,3,4,7.0,0,1,0,0,0,0,1,54.0,1,492.0,17.0,3057,0,1,1,3
63381.0,78,571,50,142,33,50,159,4,4,5,13,2.0,0,0,0,0,0,0,0,62.0,1,1005.0,26.0,3581,0,1,1,3
38823.0,56,70,0,11,2,8,23,1,2,1,3,6.0,0,0,0,0,0,0,0,73.0,1,114.0,7.0,3469,0,1,1,3
